node_id,node_type,name,latitude,longitude,x,y,original_node_id,role,nearest_backbone_node,nearest_backbone_distance_km,connector_backbone_nodes,demand,tw_start,tw_end,service_time,assigned_depot
R152,ROAD,담양JC,35.2484271361785,126.96959260976412,197232.5806023456,294656.5212101465,3290007216,anchor|named_interchange_or_intersection|branch|node_type_106,R152,0.0,R152,,,,,
R153,ROAD,하동IC,35.00061485963678,127.81134425768806,274066.4322220322,267463.90321599646,3940002401,anchor|named_interchange_or_intersection|branch|node_type_106,R153,0.0,R153,,,,,
R154,ROAD,동안동IC,36.43681477658416,128.89078596332192,369544.2699845453,428176.8492679024,3540164102,anchor|named_interchange_or_intersection|branch|node_type_106,R154,0.0,R154,,,,,
R155,ROAD,옥천IC,36.31066926966624,127.57000857697388,251191.9978,412667.8914000001,2760149801,anchor|named_interchange_or_intersection|branch|node_type_106,R155,0.0,R155,,,,,
R156,ROAD,청량IC교차로,35.47958471802382,129.2901431460611,407854.0661997928,322714.1966726505,1960353802,anchor|named_interchange_or_intersection|branch|node_type_106,R156,0.0,R156,,,,,
R157,ROAD,장유IC(서측),35.19540150004512,128.80554052581957,364440.9160128319,290266.8345778996,3850002102,anchor|named_interchange_or_intersection|branch|node_type_106,R157,0.0,R157,,,,,
R158,ROAD,동양평IC,37.399426064800494,127.75639392009435,266974.5880013946,533610.3325971061,2400146902,anchor|named_interchange_or_intersection|branch|node_type_106,R158,0.0,R158,,,,,
R159,ROAD,무주IC,35.97580850400379,127.64755233083078,258403.92162191248,375554.2761174647,3140011501,anchor|named_interchange_or_intersection|branch|node_type_106,R159,0.0,R159,,,,,
R160,ROAD,문덕교차로램프,35.94549994703738,129.3933703230259,415963.1676829749,374646.1132396844,3500091002,anchor|named_interchange_or_intersection|branch|node_type_106,R160,0.0,R160,,,,,
R161,ROAD,남이천IC(북측),37.18747377890298,127.44158702463425,239209.79280598124,509910.0115508569,2300265401,anchor|named_interchange_or_intersection|branch|node_type_106,R161,0.0,R161,,,,,
R162,ROAD,서포항IC입구,36.06512462044577,129.2244225124345,400412.692427863,387561.7956446125,3510006310,anchor|named_interchange_or_intersection|branch|node_type_106,R162,0.0,R162,,,,,
R163,ROAD,영덕IC,36.38824150562738,129.3693324384768,412593.84609999973,423733.5421999991,3650170410,anchor|named_interchange_or_intersection|branch|node_type_106,R163,0.0,R163,,,,,
R164,ROAD,화서IC앞,36.44544183129012,127.95588062139224,285699.6181973273,427896.9731000185,3580026302,anchor|named_interchange_or_intersection|branch|node_type_106,R164,0.0,R164,,,,,
R165,ROAD,서부여IC,36.237577539914184,126.78890441555836,181024.08222925404,404427.2054246294,2940015301,anchor|named_interchange_or_intersection|branch|node_type_106,R165,0.0,R165,,,,,
R166,ROAD,대강교차로,36.91915126503056,128.3716169545301,322222.3422710673,480919.48984710267,2820001914,anchor|named_interchange_or_intersection|branch|node_type_106,R166,0.0,R166,,,,,
R167,ROAD,신림IC앞,37.23596396173221,128.0862454775043,296390.48685374984,515753.12630934385,2510003506,anchor|named_interchange_or_intersection|branch|node_type_106,R167,0.0,R167,,,,,
R168,ROAD,함평JC,35.02561191706836,126.4871628936932,153198.4163180361,270056.5054458762,3400015702,anchor|named_interchange_or_intersection|branch|node_type_106,R168,0.0,R168,,,,,
R169,ROAD,속사IC앞,37.63647870612496,128.49418800211384,331887.2273063026,560701.9417730969,2600014104,anchor|named_interchange_or_intersection|branch|node_type_106,R169,0.0,R169,,,,,
R170,ROAD,벌교IC,34.83964711489053,127.30145372771976,227572.78097581185,249346.9148351611,3330028402,anchor|named_interchange_or_intersection|branch|node_type_106,R170,0.0,R170,,,,,
R171,ROAD,정읍IC(남측),35.57828553300431,126.83199013454905,184771.3645010107,331266.2716777736,3090009202,anchor|named_interchange_or_intersection|branch|node_type_106,R171,0.0,R171,,,,,
R172,ROAD,남안동IC,36.47356661240001,128.62200225870626,345372.0923925024,431816.5981731047,3540003801,anchor|named_interchange_or_intersection|branch|node_type_106,R172,0.0,R172,,,,,
R173,ROAD,현충교차로,36.79607828772292,127.044832113978,204001.21300000045,466383.5318999998,2881946801,anchor|named_interchange_or_intersection|branch|node_type_106,R173,0.0,R173,,,,,
R174,ROAD,예천IC,36.66963158561876,128.54358409809632,337993.9735107429,453460.71310655336,3700011801,anchor|named_interchange_or_intersection|branch|node_type_106,R174,0.0,R174,,,,,
R175,ROAD,일로IC앞,34.86143355653619,126.47955009369716,152408.8978813101,251845.9684728674,3390003551,anchor|named_interchange_or_intersection|branch|node_type_106,R175,0.0,R175,,,,,
R176,ROAD,문평IC교차로,35.064855505024795,126.59960228547882,163477.1871829349,274363.3442427531,3270015403,anchor|named_interchange_or_intersection|branch|node_type_106,R176,0.0,R176,,,,,
R177,ROAD,내포IC,37.85270602934879,126.76547602596554,179360.03581644635,583677.0145518994,2290013003,anchor|named_interchange_or_intersection|branch|node_type_106,R177,0.0,R177,,,,,
R178,ROAD,춘천IC입구(남측),37.84165131007128,127.76539521180986,267371.3415728322,582700.1636808723,2500009102,anchor|named_interchange_or_intersection|branch|node_type_106,R178,0.0,R178,,,,,
R179,ROAD,공항신도시JC도윽,37.482210447292694,126.49406486699463,155251.69746048213,542649.9422131594,1720156700,anchor|named_interchange_or_intersection|branch|node_type_106,R179,0.0,R179,,,,,
R180,ROAD,임고하이패스IC(서측),36.05490444668178,129.00439112099102,380609.3596000001,385996.6126000006,3570881901,anchor|named_interchange_or_intersection|branch|node_type_106,R180,0.0,R180,,,,,
R181,ROAD,서마산IC,35.235922159326385,128.5643053923312,342397.4562097555,294390.41194723593,4170024201,anchor|named_interchange_or_intersection|branch|node_type_106,R181,0.0,R181,,,,,
R182,ROAD,진안IC,35.77158402565989,127.44650802903824,240374.71530558492,352792.2899585127,3130018502,anchor|named_interchange_or_intersection|branch|node_type_106,R182,0.0,R182,,,,,
R183,ROAD,동청송영양IC교차로,36.50269152404785,129.1221119641349,390128.5871371848,435920.1906857367,3630087704,anchor|named_interchange_or_intersection|branch|node_type_106,R183,0.0,R183,,,,,
R184,ROAD,문수IC교차로,35.51218997561298,129.23679603851727,402929.3831169554,326221.54939099716,1960005809,anchor|named_interchange_or_intersection|branch|node_type_106,R184,0.0,R184,,,,,
R185,ROAD,달뫼IC,37.66031407070023,127.32906772733403,229035.67756117877,562348.0933614221,2220316200,anchor|named_interchange_or_intersection|branch|node_type_106,R185,0.0,R185,,,,,
R186,ROAD,원거교차로,37.90945860412725,128.04621881235678,292006.1027704375,590466.4516654216,2570133201,anchor|named_interchange_or_intersection|branch|node_type_106,R186,0.0,R186,,,,,
R187,ROAD,유목교차로,37.97963938716758,128.0931292604705,296040.2010453876,598303.8749465076,2650053601,anchor|named_interchange_or_intersection|branch|node_type_106,R187,0.0,R187,,,,,
R188,ROAD,예산예당호휴게소하이패스IC,36.626643149641495,126.78061324812649,180376.94143984705,447602.41068481706,2980125001,anchor|named_interchange_or_intersection|branch|node_type_106,R188,0.0,R188,,,,,
R189,ROAD,오수IC,35.55178512338973,127.31984741213536,229000.9729955896,328360.10146782314,3160014501,anchor|named_interchange_or_intersection|branch|node_type_106,R189,0.0,R189,,,,,
R190,ROAD,서원주IC,37.394773934207514,127.8650522051658,276600.60744530894,533176.6919563513,2510248701,anchor|named_interchange_or_intersection|branch|node_type_106,R190,0.0,R190,,,,,
R191,ROAD,방흥교차로,36.461893903926224,127.04786493735034,204290.37285161536,429298.98322375095,2860180501,anchor|named_interchange_or_intersection|branch|node_type_106,R191,0.0,R191,,,,,
R192,ROAD,강릉JC,37.764191084907466,128.83704063683513,361874.0911642673,575416.1102796791,2520012902,anchor|named_interchange_or_intersection|branch|node_type_106,R192,0.0,R192,,,,,
R193,ROAD,양평IC,37.52325270288406,127.44460749126394,239302.52325030055,547177.7580366225,2400240102,anchor|named_interchange_or_intersection|branch|node_type_106,R193,0.0,R193,,,,,
R194,ROAD,포천IC교차로,37.88376224092043,127.2115042796434,218606.23561079355,587119.2342133565,2360209602,anchor|named_interchange_or_intersection|branch|node_type_106,R194,0.0,R194,,,,,
R195,ROAD,양양JC,38.06386676303538,128.60516667757454,340867.8447778226,608305.7828299454,2670088102,anchor|named_interchange_or_intersection|branch|node_type_106,R195,0.0,R195,,,,,
R196,ROAD,북양양IC,38.15237303656088,128.5853079274351,338957.1401414308,618100.827765836,2670087502,anchor|named_interchange_or_intersection|branch|node_type_106,R196,0.0,R196,,,,,
R197,ROAD,월곶JC(남측),37.38360859528484,126.76072011073605,178808.7554193392,531613.1801182856,2240004502,anchor|named_interchange_or_intersection|branch|node_type_106,R197,0.0,R197,,,,,
R198,ROAD,영천JC,35.91710485897675,129.00662345392192,381125.37181694194,370707.7625644519,3570850802,anchor|named_interchange_or_intersection|branch|node_type_106,R198,0.0,R198,,,,,
R199,ROAD,통일로IC,37.67371180129533,126.89050547886336,190340.370884598,563789.806930665,2180044101,anchor|named_interchange_or_intersection|branch|node_type_106,R199,0.0,R199,,,,,
R200,ROAD,새말IC앞,37.45140031702426,128.0726756363737,294914.71909880155,539650.5232748854,2580005008,anchor|named_interchange_or_intersection|branch|node_type_106,R200,0.0,R200,,,,,
D01,DEPOT,인천 산업재 물류센터,37.48962289759742,126.64935420063514,168989.648294697,543410.1533357075,,수도권 Depot,R179,17.158134,R179;R197;R141,0,06:00,22:00,0,
D02,DEPOT,당진 산업재 물류센터,36.97369730864784,126.69850622314512,173154.26102941512,486136.450148143,,충청권 Depot,R128,19.198614,R128;R147;R115,0,06:00,22:00,0,
D03,DEPOT,포항 산업재 물류센터,35.95049924084424,129.38195554856236,414919.4362227108,375175.78670306405,,경북권 Depot,R160,1.460335,R160;R162;R198,0,06:00,22:00,0,
D04,DEPOT,울산 산업재 물류센터,35.57681435398278,129.36589031926067,414471.0915785977,333667.1171689473,,울산·경남권 Depot,R156,16.001653,R156;R184;R160,0,06:00,22:00,0,
D05,DEPOT,광양 산업재 물류센터,34.93599270475211,127.57967538708174,252958.92433316988,260147.35822556904,,전남권 Depot,R139,9.828481,R139;R151;R153,0,06:00,22:00,0,
C001,CUSTOMER,Synthetic Customer 001,34.86509890602718,126.47470651425724,,,,synthetic_customer,R175,0.75146,R175;R168;R176,11,08:00,12:00,40,D05
C002,CUSTOMER,Synthetic Customer 002,35.940094497361464,129.3939524270045,,,,synthetic_customer,R160,0.754174,R160;R162;R198,18,08:00,16:00,55,D03
C003,CUSTOMER,Synthetic Customer 003,34.84395341619866,127.30544926273639,,,,synthetic_customer,R170,0.752338,R170;R150;R139,8,10:00,17:00,35,D05
C004,CUSTOMER,Synthetic Customer 004,38.15142779715036,128.5785586176093,,,,synthetic_customer,R196,0.749317,R196;R195;R187,15,08:00,16:00,50,D01
C005,CUSTOMER,Synthetic Customer 005,36.58452663832817,128.16227404790047,,,,synthetic_customer,R001,0.750628,R001;R003;R004,5,10:00,17:00,30,D03
C006,CUSTOMER,Synthetic Customer 006,37.487450604976864,126.49230143072418,,,,synthetic_customer,R179,0.753871,R179;R197;R141,12,09:00,15:00,45,D01
C007,CUSTOMER,Synthetic Customer 007,36.007535139329974,126.7950059690857,,,,synthetic_customer,R083,0.753147,R083;R118;R165,19,13:00,18:00,60,D02
C008,CUSTOMER,Synthetic Customer 008,35.29125998686533,128.39366541546843,,,,synthetic_customer,R131,0.749747,R131;R181;R097,9,10:00,17:00,40,D05
C009,CUSTOMER,Synthetic Customer 009,37.40149629188419,127.7501224623582,,,,synthetic_customer,R158,0.749887,R158;R190;R145,16,08:00,16:00,50,D01
C010,CUSTOMER,Synthetic Customer 010,36.79116365959676,127.04768520267434,,,,synthetic_customer,R173,0.753311,R173;R063;R029,6,09:00,15:00,30,D02
C011,CUSTOMER,Synthetic Customer 011,35.849453291115225,127.64852145217739,,,,synthetic_customer,R132,0.753759,R132;R159;R182,13,08:00,12:00,45,D05
C012,CUSTOMER,Synthetic Customer 012,37.88104125585899,127.20559589608709,,,,synthetic_customer,R194,0.750443,R194;R116;R185,20,10:00,17:00,60,D01
C013,CUSTOMER,Synthetic Customer 013,35.90840661233907,128.58954580122779,,,,synthetic_customer,R103,0.749397,R103;R026;R102,10,08:00,12:00,40,D03
C014,CUSTOMER,Synthetic Customer 014,36.50713033934257,129.11825526615374,,,,synthetic_customer,R183,0.752537,R183;R123;R154,17,09:00,15:00,55,D03
C015,CUSTOMER,Synthetic Customer 015,35.32805396394626,126.80749071168157,,,,synthetic_customer,R122,0.75413,R122;R137;R152,7,08:00,16:00,35,D05
C016,CUSTOMER,Synthetic Customer 016,37.639975897312475,128.4993920963733,,,,synthetic_customer,R169,0.751252,R169;R192;R200,14,09:00,15:00,50,D01
C017,CUSTOMER,Synthetic Customer 017,37.402507105810955,127.09163052197864,,,,synthetic_customer,R085,0.749166,R085;R125;R113,4,10:00,17:00,30,D01
C018,CUSTOMER,Synthetic Customer 018,36.90980535797331,127.6974324214799,,,,synthetic_customer,R089,0.751686,R089;R077;R023,11,13:00,18:00,40,D01
C019,CUSTOMER,Synthetic Customer 019,35.25925413307043,128.98319921031865,,,,synthetic_customer,R091,0.754202,R091;R120;R157,18,10:00,17:00,55,D04
C020,CUSTOMER,Synthetic Customer 020,36.40656227733448,127.37590168550003,,,,synthetic_customer,R124,0.752151,R124;R106;R096,8,09:00,15:00,35,D02
C021,CUSTOMER,Synthetic Customer 021,36.13267567616236,128.10131096183073,,,,synthetic_customer,R011,0.749245,R011;R038;R007,15,13:00,18:00,50,D03
C022,CUSTOMER,Synthetic Customer 022,35.43596030394814,127.3966937636112,,,,synthetic_customer,R119,0.750801,R119;R126;R189,5,09:00,15:00,30,D05
C023,CUSTOMER,Synthetic Customer 023,37.904164796006626,128.04771881166903,,,,synthetic_customer,R186,0.753971,R186;R187;R178,12,13:00,18:00,45,D01
C024,CUSTOMER,Synthetic Customer 024,35.00532317834238,127.81461507505902,,,,synthetic_customer,R153,0.752962,R153;R151;R139,19,13:00,18:00,60,D05
C025,CUSTOMER,Synthetic Customer 025,37.075528511577055,128.17417778433065,,,,synthetic_customer,R114,0.749634,R114;R167;R117,9,08:00,12:00,40,D01
C026,CUSTOMER,Synthetic Customer 026,36.42477480789192,128.6246352841024,,,,synthetic_customer,R148,0.750059,R148;R172;R071,16,13:00,18:00,50,D03
C027,CUSTOMER,Synthetic Customer 027,36.81793077363376,126.56685029668455,,,,synthetic_customer,R147,0.753457,R147;R188;R128,6,13:00,18:00,30,D02
C028,CUSTOMER,Synthetic Customer 028,35.691248733574405,128.18821393010631,,,,synthetic_customer,R138,0.753639,R138;R133;R094,13,08:00,12:00,45,D03
C029,CUSTOMER,Synthetic Customer 029,36.85093037519596,128.53301978785362,,,,synthetic_customer,R140,0.750246,R140;R166;R174,20,09:00,15:00,60,D03
C030,CUSTOMER,Synthetic Customer 030,37.854088474004946,126.75887512711745,,,,synthetic_customer,R177,0.749481,R177;R199;R116,10,08:00,12:00,40,D01
C031,CUSTOMER,Synthetic Customer 031,35.478975584115,127.82543130593605,,,,synthetic_customer,R130,0.752743,R130;R112;R127,17,08:00,12:00,55,D05
C032,CUSTOMER,Synthetic Customer 032,35.484932668470904,129.29126335969636,,,,synthetic_customer,R156,0.754068,R156;R184;R091,7,08:00,12:00,35,D04
C033,CUSTOMER,Synthetic Customer 033,36.05158136640794,128.9991206806346,,,,synthetic_customer,R180,0.751068,R180;R198;R067,14,08:00,12:00,50,D03
C034,CUSTOMER,Synthetic Customer 034,37.18702651889031,127.448329565404,,,,synthetic_customer,R161,0.749195,R161;R006;R078,4,08:00,16:00,30,D01
C035,CUSTOMER,Synthetic Customer 035,36.22597759972437,127.04758292791585,,,,synthetic_customer,R108,0.751877,R108;R049;R072,11,09:00,15:00,40,D02
C036,CUSTOMER,Synthetic Customer 036,37.75876492305966,128.8370749075667,,,,synthetic_customer,R192,0.754213,R192;R169;R195,18,09:00,15:00,55,D01
C037,CUSTOMER,Synthetic Customer 037,36.71767480131752,127.4462641799273,,,,synthetic_customer,R087,0.751927,R087;R090;R075,8,13:00,18:00,35,D02
C038,CUSTOMER,Synthetic Customer 038,35.14776681606828,127.44941964446919,,,,synthetic_customer,R142,0.749204,R142;R139;R150,15,10:00,17:00,50,D05
C039,CUSTOMER,Synthetic Customer 039,35.65127396250952,128.75185048605658,,,,synthetic_customer,R144,0.751019,R144;R149;R081,5,10:00,17:00,30,D04
C040,CUSTOMER,Synthetic Customer 040,35.73407802292975,126.76991811177632,,,,synthetic_customer,R134,0.75405,R134;R171;R110,12,08:00,16:00,45,D05
C041,CUSTOMER,Synthetic Customer 041,36.10230618330572,127.5129072203772,,,,synthetic_customer,R129,0.752789,R129;R159;R155,19,10:00,17:00,60,D02
C042,CUSTOMER,Synthetic Customer 042,37.19222860283356,126.87859636074948,,,,synthetic_customer,R115,0.749506,R115;R128;R197,9,13:00,18:00,40,D02
C043,CUSTOMER,Synthetic Customer 043,37.67339044221278,127.84649299811873,,,,synthetic_customer,R146,0.750204,R146;R178;R190,16,13:00,18:00,50,D01
C044,CUSTOMER,Synthetic Customer 044,36.45234445218279,127.71828296737687,,,,synthetic_customer,R121,0.753606,R121;R096;R155,6,08:00,12:00,30,D02
C045,CUSTOMER,Synthetic Customer 045,37.049591696543764,127.13966165229489,,,,synthetic_customer,R016,0.753493,R016;R092;R025,13,09:00,15:00,45,D02
C046,CUSTOMER,Synthetic Customer 046,37.52092794001614,127.43846689184178,,,,synthetic_customer,R193,0.750098,R193;R185;R158,20,09:00,15:00,60,D01
C047,CUSTOMER,Synthetic Customer 047,36.314309727320136,128.3268220434642,,,,synthetic_customer,R065,0.749605,R065;R052;R018,10,08:00,16:00,40,D03
C048,CUSTOMER,Synthetic Customer 048,35.1445840180501,128.08944878601244,,,,synthetic_customer,R136,0.752917,R136;R135;R153,17,10:00,17:00,55,D05
C049,CUSTOMER,Synthetic Customer 049,35.94499014124132,127.09569725326764,,,,synthetic_customer,R022,0.753992,R022;R068;R069,7,08:00,12:00,35,D02
C050,CUSTOMER,Synthetic Customer 050,36.164534383199374,128.5709238145302,,,,synthetic_customer,R111,0.750848,R111;R073;R086,14,10:00,17:00,50,D03
